                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     32,                 1.6525,                 1.3397,                 1.4385,                0.41901,                0.39263,                0.34094,                0.13031,                 2.1092,                 1.7524,                 1.7662,               0.008977,               0.008977,               0.008977
                     33,                 1.6428,                 1.3252,                 1.4428,                0.42646,                0.40163,                0.35226,                0.13237,                 2.1065,                 1.7122,                  1.778,               0.008944,               0.008944,               0.008944
                     34,                 1.6232,                 1.2978,                   1.43,                0.41662,                0.38782,                0.33592,                0.13352,                 2.1026,                 1.7568,                 1.7702,               0.008911,               0.008911,               0.008911
                     35,                 1.6202,                  1.308,                 1.4323,                0.45042,                0.39109,                0.34221,                0.13407,                  2.127,                 1.7555,                 1.7754,               0.008878,               0.008878,               0.008878
                     36,                 1.6139,                  1.285,                  1.416,                0.40058,                0.38387,                0.32359,                0.12346,                 2.1557,                 1.7883,                 1.8182,               0.008845,               0.008845,               0.008845
                     37,                 1.6104,                 1.2652,                 1.4173,                0.42167,                   0.39,                0.32964,                0.12669,                 2.1453,                 1.7782,                  1.819,               0.008812,               0.008812,               0.008812
                     38,                 1.5963,                 1.2567,                 1.4129,                0.41688,                 0.3807,                0.32646,                0.12456,                  2.187,                 1.7485,                 1.8159,               0.008779,               0.008779,               0.008779
                     39,                 1.6015,                 1.2509,                 1.4079,                 0.4623,                0.35709,                 0.3378,                0.12901,                  2.096,                 1.7441,                 1.7566,               0.008746,               0.008746,               0.008746
                     40,                 1.5898,                  1.245,                  1.394,                0.46773,                 0.3641,                0.33887,                  0.132,                  2.115,                 1.7276,                 1.7702,               0.008713,               0.008713,               0.008713
                     41,                 1.5723,                 1.2201,                 1.3864,                0.40906,                 0.3859,                0.32873,                0.12755,                 2.1399,                 1.7172,                 1.7935,                0.00868,                0.00868,                0.00868
                     42,                 1.5821,                 1.2166,                 1.3865,                0.41713,                0.37875,                0.31346,                0.12378,                 2.1711,                 1.7558,                 1.7992,               0.008647,               0.008647,               0.008647
                     43,                 1.5696,                    1.2,                  1.385,                0.40349,                0.38677,                0.31797,                0.12729,                 2.1058,                 1.7607,                 1.7794,               0.008614,               0.008614,               0.008614
                     44,                 1.5724,                 1.1872,                 1.3794,                0.41349,                0.39936,                0.33911,                0.13744,                 2.1141,                 1.7269,                 1.7885,               0.008581,               0.008581,               0.008581
                     45,                 1.5489,                 1.1812,                 1.3745,                0.38899,                0.39121,                0.30603,                0.12326,                 2.1628,                 1.7389,                 1.8461,               0.008548,               0.008548,               0.008548
                     46,                 1.5401,                 1.1478,                 1.3656,                0.33447,                 0.4028,                0.29089,                 0.1172,                 2.1784,                 1.7213,                 1.8341,               0.008515,               0.008515,               0.008515
                     47,                 1.5494,                 1.1568,                 1.3653,                0.39788,                0.36612,                0.30807,                0.12484,                 2.1396,                  1.752,                 1.7846,               0.008482,               0.008482,               0.008482
                     48,                 1.5247,                 1.1417,                 1.3588,                0.37041,                0.38393,                0.30675,                0.12153,                 2.1541,                 1.8026,                 1.8151,               0.008449,               0.008449,               0.008449
                     49,                  1.525,                 1.1336,                 1.3635,                0.39861,                0.36832,                0.30336,                0.11694,                 2.1973,                 1.8543,                 1.8611,               0.008416,               0.008416,               0.008416
                     50,                 1.5179,                 1.1278,                 1.3518,                 0.4114,                0.36443,                0.30525,                0.11882,                 2.1716,                 1.7702,                 1.8364,               0.008383,               0.008383,               0.008383
                     51,                 1.5199,                 1.1234,                 1.3486,                0.37606,                0.39861,                0.30272,                0.12242,                 2.1815,                 1.7689,                 1.8306,                0.00835,                0.00835,                0.00835
                     52,                 1.5031,                 1.1098,                  1.347,                0.39147,                0.38819,                0.31146,                0.12381,                 2.1748,                 1.7304,                 1.8394,               0.008317,               0.008317,               0.008317
                     53,                 1.5024,                 1.0857,                 1.3326,                0.39861,                0.39372,                0.31821,                0.11937,                 2.2328,                 1.7791,                 1.8671,               0.008284,               0.008284,               0.008284
                     54,                 1.4942,                 1.0729,                 1.3293,                0.44852,                0.37669,                0.32154,                0.12702,                 2.1768,                 1.7456,                 1.8153,               0.008251,               0.008251,               0.008251
                     55,                 1.4912,                 1.0839,                 1.3315,                0.41498,                0.39138,                0.31536,                0.12004,                 2.2013,                 1.7511,                 1.8787,               0.008218,               0.008218,               0.008218
                     56,                 1.4888,                 1.0657,                 1.3193,                0.42898,                0.35452,                0.32269,                 0.1283,                 2.1887,                 1.7586,                 1.8313,               0.008185,               0.008185,               0.008185
                     57,                 1.4788,                 1.0712,                 1.3236,                0.39658,                0.36056,                0.29933,                 0.1196,                  2.212,                 1.8264,                 1.8698,               0.008152,               0.008152,               0.008152
                     58,                 1.4716,                 1.0636,                 1.3174,                0.40682,                 0.3714,                0.31562,                0.12234,                 2.1908,                 1.7765,                 1.8662,               0.008119,               0.008119,               0.008119
                     59,                 1.4614,                 1.0366,                 1.3019,                0.40638,                0.34839,                 0.2855,                0.10488,                 2.3044,                 1.8439,                 1.8982,               0.008086,               0.008086,               0.008086
                     60,                  1.468,                 1.0427,                 1.3104,                0.39398,                0.38907,                0.31422,                0.11904,                 2.2017,                 1.7861,                 1.8596,               0.008053,               0.008053,               0.008053
                     61,                 1.4468,                 1.0275,                 1.2978,                0.40928,                0.38306,                0.30707,                0.11744,                 2.2632,                 1.7502,                 1.8815,                0.00802,                0.00802,                0.00802
                     62,                 1.4385,                 1.0137,                 1.2939,                0.42439,                 0.3548,                0.29319,                0.11432,                  2.278,                 1.8178,                 1.9176,               0.007987,               0.007987,               0.007987
                     63,                 1.4356,                 1.0077,                  1.288,                0.44853,                0.37534,                0.31607,                0.11739,                 2.2732,                 1.7577,                 1.9174,               0.007954,               0.007954,               0.007954
                     64,                 1.4386,                 1.0037,                 1.2878,                0.39358,                0.39163,                0.30587,                 0.1219,                 2.2241,                 1.8209,                 1.8689,               0.007921,               0.007921,               0.007921
                     65,                 1.4384,                 1.0044,                 1.2871,                0.45918,                0.36471,                0.31387,                0.12098,                  2.246,                 1.7786,                 1.9037,               0.007888,               0.007888,               0.007888
                     66,                 1.4216,                 1.0012,                 1.2855,                0.42419,                0.35809,                0.30788,                0.11838,                 2.2528,                 1.7696,                 1.9098,               0.007855,               0.007855,               0.007855
                     67,                 1.4166,                0.96925,                 1.2762,                0.45168,                 0.3641,                0.30994,                0.11538,                 2.3038,                 1.7967,                  1.998,               0.007822,               0.007822,               0.007822
                     68,                 1.4195,                0.99748,                 1.2763,                0.41076,                0.35661,                0.29343,                 0.1188,                 2.2405,                 1.8316,                 1.8907,               0.007789,               0.007789,               0.007789
                     69,                 1.4116,                0.96495,                  1.264,                0.43172,                0.36289,                0.31102,                0.12084,                 2.2653,                 1.8042,                 1.9326,               0.007756,               0.007756,               0.007756
                     70,                 1.4042,                0.97452,                  1.267,                0.44611,                0.34397,                0.31354,                0.12206,                 2.2663,                 1.8164,                 1.9077,               0.007723,               0.007723,               0.007723
                     71,                 1.4004,                0.95314,                  1.261,                0.43968,                0.36906,                0.31721,                0.12072,                 2.2799,                 1.8028,                 1.9395,                0.00769,                0.00769,                0.00769
                     72,                 1.3979,                0.95451,                 1.2627,                0.41954,                0.36385,                0.30823,                0.11912,                 2.3088,                 1.8409,                 1.9454,               0.007657,               0.007657,               0.007657
                     73,                 1.3888,                0.94565,                 1.2532,                0.42055,                0.37946,                 0.3172,                0.12092,                 2.2833,                 1.7751,                 1.9168,               0.007624,               0.007624,               0.007624
                     74,                 1.3816,                0.94025,                 1.2556,                0.43543,                0.37614,                0.31481,                0.12101,                 2.2569,                 1.8375,                 1.9345,               0.007591,               0.007591,               0.007591
                     75,                 1.3647,                  0.929,                 1.2459,                0.43631,                0.37231,                0.30426,                 0.1161,                 2.2695,                 1.7998,                 1.9476,               0.007558,               0.007558,               0.007558
                     76,                 1.3729,                0.92602,                 1.2473,                0.39577,                0.36238,                0.29591,                0.11288,                 2.3107,                 1.8057,                 1.9571,               0.007525,               0.007525,               0.007525
                     77,                 1.3802,                0.91569,                  1.249,                0.42747,                0.32346,                0.29606,                0.11206,                 2.3127,                 1.8698,                 1.9496,               0.007492,               0.007492,               0.007492
                     78,                 1.3633,                0.92264,                 1.2408,                0.41218,                0.38387,                0.30816,                0.11976,                 2.2499,                 1.8151,                 1.9282,               0.007459,               0.007459,               0.007459
                     79,                 1.2447,                0.81919,                 1.1837,                0.39989,                0.35758,                0.29568,                0.11398,                 2.4115,                 1.9471,                 2.0756,               0.007426,               0.007426,               0.007426
                     80,                 1.2216,                0.79608,                 1.1728,                0.42963,                0.34411,                0.29373,                0.11234,                  2.304,                 1.8591,                 1.9742,               0.007393,               0.007393,               0.007393
                     81,                 1.2281,                0.79576,                 1.1722,                0.39981,                0.34372,                0.28254,                0.11212,                 2.3964,                 1.9445,                 2.0575,                0.00736,                0.00736,                0.00736
                     82,                 1.2267,                0.78364,                 1.1708,                0.37664,                0.35656,                0.28587,                  0.111,                 2.3606,                 1.8752,                 2.0125,               0.007327,               0.007327,               0.007327
                     83,                 1.2351,                0.79931,                 1.1711,                0.39136,                0.37165,                0.29156,                0.11552,                  2.345,                  1.894,                 2.0164,               0.007294,               0.007294,               0.007294
                     84,                 1.3589,                0.89832,                 1.2366,                0.43895,                0.36793,                0.31423,                0.12183,                 2.3277,                 1.8073,                 1.9927,               0.007261,               0.007261,               0.007261
                     85,                 1.3459,                0.88966,                 1.2305,                0.43277,                0.37741,                0.31557,                0.12124,                 2.2802,                 1.8001,                 1.9132,               0.007228,               0.007228,               0.007228
                     86,                  1.358,                0.90417,                 1.2327,                0.41948,                 0.3548,                0.30615,                  0.118,                 2.3157,                 1.8141,                 1.9746,               0.007195,               0.007195,               0.007195
                     87,                 1.3285,                0.87562,                 1.2223,                0.39897,                0.36533,                0.30227,                0.11811,                 2.3076,                 1.8018,                 1.9554,               0.007162,               0.007162,               0.007162
                     88,                 1.3327,                0.87932,                 1.2272,                0.39694,                0.36672,                0.30364,                0.12156,                 2.2879,                  1.842,                   1.95,               0.007129,               0.007129,               0.007129
                     89,                 1.3213,                0.87241,                 1.2184,                0.48124,                0.37161,                0.34022,                0.13304,                 2.2873,                 1.7578,                 1.9606,               0.007096,               0.007096,               0.007096
                     90,                 1.3287,                0.87735,                 1.2215,                0.46661,                0.34263,                0.31962,                0.12309,                 2.3102,                 1.8263,                 1.9741,               0.007063,               0.007063,               0.007063
                     91,                 1.3256,                0.86409,                  1.216,                0.41554,                0.38294,                 0.3162,                0.12429,                 2.3188,                 1.8086,                 1.9862,                0.00703,                0.00703,                0.00703
                     92,                 1.3157,                0.86415,                 1.2134,                0.47502,                0.35295,                0.32329,                0.12781,                 2.2978,                  1.774,                 1.9988,               0.006997,               0.006997,               0.006997
                     93,                 1.3116,                0.85857,                 1.2046,                0.44658,                0.37264,                0.31944,                0.12651,                  2.303,                 1.8171,                 1.9916,               0.006964,               0.006964,               0.006964
                     94,                 1.3028,                0.85171,                 1.2052,                0.38529,                0.40588,                0.32162,                0.12378,                 2.2716,                 1.8252,                 1.9556,               0.006931,               0.006931,               0.006931
                     95,                 1.3092,                0.85009,                 1.2048,                0.42455,                0.38152,                0.30136,                0.11591,                 2.3155,                 1.8121,                 1.9848,               0.006898,               0.006898,               0.006898
                     96,                 1.2988,                0.84313,                 1.1997,                0.38237,                0.39827,                0.30406,                0.11896,                 2.2797,                 1.8138,                 1.9537,               0.006865,               0.006865,               0.006865
                     97,                 1.2925,                0.84539,                 1.1966,                 0.4448,                0.37943,                0.31498,                0.12172,                 2.3052,                 1.7523,                 1.9633,               0.006832,               0.006832,               0.006832
                     98,                 1.2868,                0.82236,                 1.1932,                0.42761,                 0.3573,                0.30151,                0.12079,                 2.2912,                 1.7843,                 1.9699,               0.006799,               0.006799,               0.006799
                     99,                 1.2806,                0.82857,                 1.1962,                0.40609,                 0.3798,                 0.3123,                0.12482,                 2.2828,                 1.8179,                 1.9699,               0.006766,               0.006766,               0.006766
                    100,                 1.2735,                0.82023,                 1.1889,                0.42821,                0.35326,                 0.3126,                0.12203,                 2.2984,                 1.8259,                 1.9967,               0.006733,               0.006733,               0.006733
                    101,                 1.2735,                0.82093,                 1.1878,                0.41405,                0.37648,                0.32421,                0.12671,                 2.3026,                 1.8143,                 1.9824,                 0.0067,                 0.0067,                 0.0067
                    102,                 1.2615,                0.81573,                 1.1845,                0.43324,                0.36766,                0.30577,                0.11861,                 2.3311,                 1.8222,                 1.9996,               0.006667,               0.006667,               0.006667
                    103,                  1.267,                0.81778,                 1.1884,                0.41451,                0.39733,                0.31008,                0.12024,                 2.3252,                 1.7864,                 2.0052,               0.006634,               0.006634,               0.006634
                    104,                  1.262,                0.80783,                 1.1807,                0.40118,                0.36577,                0.30052,                0.12092,                 2.3489,                 1.8421,                 2.0297,               0.006601,               0.006601,               0.006601
                    105,                 1.2678,                0.80495,                 1.1839,                0.46429,                 0.3266,                0.29006,                0.11349,                 2.3612,                 1.8269,                 2.0128,               0.006568,               0.006568,               0.006568
                    106,                 1.2516,                0.79347,                 1.1775,                0.43116,                0.35945,                0.29358,                0.11905,                  2.322,                 1.8157,                 2.0072,               0.006535,               0.006535,               0.006535
                    107,                 1.2612,                0.80832,                 1.1856,                0.38905,                0.36552,                 0.2966,                0.11564,                 2.3403,                 1.8741,                 2.0204,               0.006502,               0.006502,               0.006502
                    108,                 1.2493,                0.78554,                 1.1731,                0.42394,                0.34335,                0.28036,                 0.1075,                 2.4253,                 1.8473,                 2.0757,               0.006469,               0.006469,               0.006469
                    109,                 1.2362,                0.78597,                 1.1683,                0.38005,                 0.3813,                0.29177,                0.11469,                 2.3756,                 1.8601,                  2.073,               0.006436,               0.006436,               0.006436
                    110,                 1.2408,                0.78847,                 1.1693,                0.43348,                0.39498,                0.31274,                 0.1221,                  2.364,                 1.7955,                 2.0415,               0.006403,               0.006403,               0.006403
                    111,                 1.2363,                0.77954,                 1.1626,                0.43544,                0.33617,                0.29684,                0.11884,                 2.3283,                 1.8423,                 2.0253,                0.00637,                0.00637,                0.00637
                    112,                 1.2449,                0.79035,                  1.169,                0.42421,                0.36814,                0.29926,                 0.1151,                 2.3013,                 1.8442,                      2,               0.006337,               0.006337,               0.006337
                    113,                 1.2234,                0.77137,                 1.1581,                0.44366,                0.33922,                0.29581,                0.11754,                  2.363,                 1.9025,                 2.0536,               0.006304,               0.006304,               0.006304
                    114,                   1.23,                0.78278,                 1.1665,                 0.4475,                  0.317,                0.29214,                0.11209,                 2.4015,                 1.9007,                  2.063,               0.006271,               0.006271,               0.006271
                    115,                 1.2314,                0.77295,                 1.1595,                0.38167,                0.38067,                0.29435,                0.11899,                 2.3297,                 1.9008,                 2.0107,               0.006238,               0.006238,               0.006238
                    116,                 1.2253,                  0.766,                 1.1571,                0.46843,                0.33107,                 0.2999,                0.11623,                 2.3689,                 1.8126,                 2.0457,               0.006205,               0.006205,               0.006205
                    117,                 1.2132,                0.76188,                 1.1588,                0.47653,                0.32802,                 0.3086,                0.12078,                 2.3558,                 1.8246,                 2.0668,               0.006172,               0.006172,               0.006172
                    118,                 1.2133,                0.76578,                  1.156,                 0.4295,                0.36262,                0.29842,                0.12103,                  2.316,                 1.8174,                 2.0508,               0.006139,               0.006139,               0.006139
                    119,                  1.217,                0.76316,                 1.1529,                0.43922,                0.35178,                0.29963,                0.12067,                 2.3067,                 1.8178,                 1.9879,               0.006106,               0.006106,               0.006106
                    120,                 1.2039,                0.74871,                 1.1465,                0.46979,                0.34045,                0.30761,                0.12371,                 2.3509,                  1.839,                 2.0474,               0.006073,               0.006073,               0.006073
                    121,                 1.2154,                0.75543,                 1.1496,                0.41597,                0.35828,                0.29503,                0.12227,                 2.3462,                 1.8712,                 2.0178,                0.00604,                0.00604,                0.00604
                    122,                 1.2083,                0.75441,                 1.1512,                  0.468,                0.34761,                0.31517,                0.12536,                 2.3089,                 1.8174,                 2.0033,               0.006007,               0.006007,               0.006007
                    123,                 1.2104,                0.74978,                 1.1445,                0.43472,                0.35232,                0.29226,                0.11907,                 2.3311,                 1.8328,                  2.019,               0.005974,               0.005974,               0.005974
                    124,                  1.199,                0.74481,                 1.1504,                0.46185,                0.32998,                0.29603,                0.11935,                 2.3543,                 1.8886,                 2.0391,               0.005941,               0.005941,               0.005941
                    125,                 1.1898,                0.73591,                 1.1409,                0.43997,                0.36826,                0.31189,                0.12281,                 2.3714,                 1.8499,                 2.0647,               0.005908,               0.005908,               0.005908
                    126,                 1.1987,                0.74635,                 1.1446,                0.47527,                0.34034,                0.30643,                0.12483,                 2.3628,                 1.7981,                 2.0905,               0.005875,               0.005875,               0.005875
                    127,                 1.1845,                0.73744,                  1.141,                0.47128,                0.36756,                0.32752,                0.12768,                 2.3516,                 1.8218,                 2.0622,               0.005842,               0.005842,               0.005842
                    128,                 1.1862,                0.73422,                 1.1453,                0.40946,                0.36425,                0.30997,                0.12085,                 2.3843,                 1.8444,                 2.0619,               0.005809,               0.005809,               0.005809
                    129,                 1.1784,                0.72848,                 1.1377,                0.42957,                 0.3705,                0.30934,                0.12118,                 2.3564,                  1.823,                 2.0385,               0.005776,               0.005776,               0.005776
                    130,                 1.1807,                0.73516,                 1.1368,                0.42426,                0.36129,                0.30373,                  0.121,                 2.3587,                   1.87,                 2.0623,               0.005743,               0.005743,               0.005743
                    131,                 1.1689,                0.72718,                 1.1354,                 0.4485,                0.35936,                0.31118,                0.12026,                  2.347,                 1.9069,                 2.0749,                0.00571,                0.00571,                0.00571
                    132,                 1.1663,                0.71388,                 1.1277,                0.45894,                 0.3522,                0.31646,                0.12268,                 2.3699,                 1.8705,                 2.0714,               0.005677,               0.005677,               0.005677
                    133,                 1.1617,                0.71537,                 1.1263,                0.46181,                0.36217,                 0.3159,                0.12174,                 2.3565,                 1.8723,                 2.0445,               0.005644,               0.005644,               0.005644
                    134,                 1.1715,                0.71612,                 1.1296,                0.42507,                0.36513,                0.30529,                0.12341,                 2.3617,                 1.8623,                 2.0699,               0.005611,               0.005611,               0.005611
                    135,                 1.1674,                0.71983,                 1.1233,                0.43228,                0.35752,                0.31591,                0.12952,                 2.3596,                 1.8812,                 2.0606,               0.005578,               0.005578,               0.005578
                    136,                 1.1605,                0.71276,                 1.1281,                0.39345,                0.36359,                0.30154,                0.11856,                 2.3453,                 2.0026,                 2.0285,               0.005545,               0.005545,               0.005545
                    137,                 1.1634,                0.71428,                 1.1265,                0.40765,                0.38282,                0.30971,                0.12265,                 2.3729,                 1.9264,                 2.0959,               0.005512,               0.005512,               0.005512
                    138,                 1.1438,                0.69887,                 1.1121,                0.44208,                0.36573,                0.31887,                  0.121,                 2.3641,                 1.8985,                 2.0659,               0.005479,               0.005479,               0.005479
                    139,                 1.1642,                 0.7098,                 1.1291,                0.41418,                0.37215,                0.31505,                0.12245,                 2.3438,                 1.9131,                 2.0455,               0.005446,               0.005446,               0.005446
