                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     15,                 1.7795,                 1.6295,                 1.6176,                0.36626,                0.38541,                0.31242,                0.12552,                 2.0229,                 1.8613,                 1.7656,              0.0012049,              0.0012049,              0.0012049
                     16,                 1.7749,                 1.6039,                  1.605,                0.38334,                0.37282,                0.32367,                0.13199,                   1.98,                 1.8558,                 1.7938,              0.0011719,              0.0011719,              0.0011719
                     17,                 1.7654,                 1.5957,                 1.6007,                0.40703,                0.35234,                0.31679,                0.12687,                 2.0226,                 1.8888,                 1.8019,              0.0011389,              0.0011389,              0.0011389
                     18,                 1.7489,                 1.5764,                 1.5855,                0.38482,                0.35622,                0.32033,                0.12781,                 1.9847,                 1.8218,                 1.7643,              0.0011059,              0.0011059,              0.0011059
                     19,                 1.7266,                 1.5265,                 1.5728,                0.39575,                0.40271,                0.33423,                 0.1303,                 2.0533,                  1.825,                 1.8009,              0.0010729,              0.0010729,              0.0010729
                     20,                 1.7217,                 1.5498,                 1.5764,                0.36719,                0.37818,                0.30574,                0.12397,                 2.0498,                 1.8267,                 1.8146,              0.0010399,              0.0010399,              0.0010399
                     21,                  1.702,                 1.5056,                  1.565,                0.41211,                0.36065,                0.31928,                0.12715,                   1.98,                   1.81,                 1.7701,              0.0010069,              0.0010069,              0.0010069
                     22,                 1.6885,                 1.5017,                 1.5491,                 0.4368,                0.36488,                0.33766,                0.13834,                 2.0141,                 1.8242,                 1.7996,             0.00097386,             0.00097386,             0.00097386
                     23,                 1.6678,                 1.4683,                  1.547,                0.40633,                 0.3984,                0.33238,                0.13593,                 2.0413,                 1.7432,                 1.8369,             0.00094085,             0.00094085,             0.00094085
                     24,                 1.6783,                 1.4652,                 1.5473,                0.41217,                0.39565,                0.32138,                0.12851,                 2.0171,                  1.798,                 1.7961,             0.00090785,             0.00090785,             0.00090785
                     25,                 1.6493,                 1.4426,                  1.527,                0.34293,                0.40676,                0.29391,                0.12007,                 2.0223,                 1.8539,                 1.7816,             0.00087484,             0.00087484,             0.00087484
                     26,                 1.6586,                 1.4148,                   1.54,                0.40148,                0.42421,                0.34981,                0.14683,                 1.9474,                 1.7874,                 1.7689,             0.00084184,             0.00084184,             0.00084184
                     27,                 1.6203,                 1.3877,                 1.5166,                0.41249,                0.36351,                0.30152,                0.12189,                 2.0872,                 1.8035,                 1.8655,             0.00080883,             0.00080883,             0.00080883
                     28,                 1.6354,                 1.3938,                 1.5252,                0.37856,                 0.3714,                0.30541,                0.12274,                 2.0322,                 1.8159,                 1.8143,             0.00077582,             0.00077582,             0.00077582
                     29,                 1.6171,                 1.3689,                 1.5048,                0.38953,                0.36636,                0.31491,                0.12409,                 2.0806,                 1.8085,                 1.8285,             0.00074282,             0.00074282,             0.00074282
                     30,                 1.5863,                 1.3286,                 1.4847,                0.38904,                0.38772,                0.33341,                0.13231,                 2.0726,                 1.7624,                 1.8576,             0.00070981,             0.00070981,             0.00070981
                     31,                 1.5918,                 1.3183,                 1.4953,                0.35348,                0.38375,                0.30957,                0.12685,                 2.0995,                 1.7729,                 1.8629,              0.0006768,              0.0006768,              0.0006768
                     32,                 1.5756,                 1.2985,                 1.4815,                0.38546,                0.38747,                0.33061,                0.13796,                  2.031,                 1.8018,                 1.8529,              0.0006438,              0.0006438,              0.0006438
                     33,                  1.544,                 1.2608,                 1.4632,                0.38723,                0.40254,                0.31198,                0.11965,                  2.054,                 1.7999,                 1.8689,             0.00061079,             0.00061079,             0.00061079
                     34,                 1.5419,                 1.2371,                 1.4553,                0.41366,                0.38354,                0.32766,                 0.1307,                 2.0572,                 1.7809,                 1.8282,             0.00057778,             0.00057778,             0.00057778
                     35,                 1.5317,                 1.2078,                 1.4503,                0.40141,                0.38663,                 0.3213,                0.12968,                 2.0391,                 1.7871,                 1.8733,             0.00054478,             0.00054478,             0.00054478
                     36,                 1.5127,                  1.206,                 1.4327,                0.41031,                0.38266,                0.33648,                0.13689,                 2.0636,                 1.7349,                 1.8703,             0.00051177,             0.00051177,             0.00051177
                     37,                 1.4962,                 1.1794,                 1.4248,                0.44922,                0.33279,                0.31511,                0.13157,                 2.1049,                 1.7328,                 1.9062,             0.00047876,             0.00047876,             0.00047876
                     38,                 1.4122,                 1.0968,                 1.3805,                0.40099,                0.39202,                0.32515,                0.13376,                  2.102,                 1.7851,                 1.9207,             0.00044576,             0.00044576,             0.00044576
                     39,                  1.372,                 1.0448,                 1.3628,                0.39287,                0.40742,                0.31301,                0.12365,                 2.1458,                 1.7781,                  1.963,             0.00041275,             0.00041275,             0.00041275
                     40,                  1.509,                 1.1071,                 1.4521,                0.41551,                0.39181,                0.32611,                0.13144,                 2.0818,                 1.7277,                 1.9053,             0.00037974,             0.00037974,             0.00037974
                     41,                 1.4662,                 1.0523,                 1.4324,                0.45591,                0.38531,                0.35256,                0.14562,                 2.0813,                  1.694,                 1.9201,             0.00034674,             0.00034674,             0.00034674
                     42,                 1.4462,                 1.0062,                 1.4119,                0.39085,                0.40172,                0.31935,                0.12847,                 2.1565,                 1.7592,                 2.0035,             0.00031373,             0.00031373,             0.00031373
                     43,                 1.4197,                0.98735,                   1.41,                0.43121,                0.38568,                0.32915,                0.13594,                 2.1227,                 1.7675,                 1.9751,             0.00028072,             0.00028072,             0.00028072
                     44,                 1.3995,                0.96089,                 1.3977,                0.43202,                0.37533,                0.32423,                0.13321,                 2.1539,                 1.7472,                 2.0054,             0.00024772,             0.00024772,             0.00024772
                     45,                 1.3817,                0.92748,                 1.3731,                0.40621,                0.40253,                0.32518,                0.13174,                 2.1509,                 1.7362,                 2.0077,             0.00021471,             0.00021471,             0.00021471
                     46,                 1.3453,                0.89355,                 1.3495,                0.48618,                0.38417,                0.34095,                0.14008,                 2.1522,                 1.7365,                 2.0168,              0.0001817,              0.0001817,              0.0001817
                     47,                 1.3457,                0.88363,                 1.3489,                0.40312,                0.40851,                0.31511,                0.13037,                 2.1529,                 1.7966,                 2.0208,              0.0001487,              0.0001487,              0.0001487
                     48,                 1.3218,                0.85593,                 1.3373,                0.43143,                0.41004,                0.32743,                0.13088,                 2.1884,                  1.777,                 2.0699,             0.00011569,             0.00011569,             0.00011569
                     49,                 1.2989,                0.83081,                 1.3172,                0.46112,                0.37424,                0.32691,                0.13143,                 2.1855,                 1.7916,                  2.057,             8.2683e-05,             8.2683e-05,             8.2683e-05
