                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                 1.7358,                  1.565,                 1.5282,                0.40454,                0.36319,                0.31675,                0.12987,                 2.0432,                  1.842,                 1.7586,             0.00090785,             0.00090785,             0.00090785
                     25,                  1.712,                 1.5468,                  1.515,                0.42118,                0.32919,                0.31151,                0.12458,                 2.0144,                 1.8256,                 1.7169,             0.00087484,             0.00087484,             0.00087484
                     26,                  1.722,                 1.5341,                 1.5151,                0.38666,                0.39987,                0.30729,                0.12631,                 2.0103,                 1.8633,                  1.707,             0.00084184,             0.00084184,             0.00084184
                     27,                 1.6891,                 1.5071,                 1.4969,                0.45398,                0.35694,                0.33938,                0.13411,                  2.019,                 1.7883,                 1.7213,             0.00080883,             0.00080883,             0.00080883
                     28,                 1.7067,                 1.5173,                 1.5099,                0.41682,                0.37566,                 0.3186,                0.12832,                 2.0522,                 1.8359,                 1.7325,             0.00077582,             0.00077582,             0.00077582
                     29,                 1.6931,                 1.4836,                 1.4899,                0.41337,                  0.391,                0.34495,                 0.1323,                 2.0506,                 1.8389,                  1.718,             0.00074282,             0.00074282,             0.00074282
                     30,                 1.6683,                 1.4667,                 1.4768,                 0.3902,                0.38718,                0.33113,                0.13053,                 2.0387,                 1.8058,                 1.7446,             0.00070981,             0.00070981,             0.00070981
                     31,                 1.6798,                 1.4638,                 1.4865,                0.42495,                0.35842,                0.32607,                0.13231,                 2.0417,                 1.7685,                 1.7004,              0.0006768,              0.0006768,              0.0006768
                     32,                  1.666,                 1.4433,                 1.4633,                0.40862,                0.38671,                0.33428,                0.13834,                 2.0439,                 1.7603,                 1.7226,              0.0006438,              0.0006438,              0.0006438
                     33,                 1.6654,                 1.4351,                  1.475,                0.42572,                0.36235,                0.32782,                0.13043,                 2.0147,                 1.7723,                 1.7304,             0.00061079,             0.00061079,             0.00061079
                     34,                 1.6421,                 1.4187,                 1.4521,                0.44162,                0.39066,                0.34764,                0.13967,                 1.9988,                 1.7601,                    1.7,             0.00057778,             0.00057778,             0.00057778
                     35,                 1.6397,                 1.4157,                 1.4558,                0.41828,                0.39728,                0.34023,                0.13675,                 2.0421,                 1.7565,                 1.7239,             0.00054478,             0.00054478,             0.00054478
                     36,                 1.6407,                 1.4034,                 1.4455,                0.43298,                 0.3887,                0.34911,                0.13982,                 2.0505,                 1.7445,                 1.7431,             0.00051177,             0.00051177,             0.00051177
                     37,                 1.6324,                 1.3846,                 1.4472,                0.47737,                0.36449,                0.35085,                0.14678,                   2.03,                 1.7699,                 1.7345,             0.00047876,             0.00047876,             0.00047876
                     38,                 1.6251,                 1.3831,                  1.447,                0.41912,                0.42276,                0.34293,                0.13859,                 2.0304,                 1.7745,                 1.7368,             0.00044576,             0.00044576,             0.00044576
                     39,                 1.6209,                 1.3626,                 1.4383,                0.42583,                0.37035,                0.33699,                0.14468,                 1.9973,                  1.732,                 1.6909,             0.00041275,             0.00041275,             0.00041275
                     40,                 1.6573,                 1.3807,                 1.4672,                0.41731,                0.39451,                0.34552,                0.14152,                 2.0349,                 1.7203,                 1.7423,             0.00037974,             0.00037974,             0.00037974
                     41,                 1.6297,                 1.3135,                 1.4624,                0.42396,                0.38195,                0.33516,                0.13595,                 2.0452,                 1.7268,                 1.7425,             0.00034674,             0.00034674,             0.00034674
                     42,                  1.613,                 1.2894,                 1.4512,                0.37944,                0.40806,                0.34277,                 0.1431,                 2.0327,                 1.7188,                 1.7317,             0.00031373,             0.00031373,             0.00031373
                     43,                 1.5892,                 1.2535,                 1.4308,                0.38919,                0.41001,                0.34791,                0.14403,                 2.0333,                 1.7317,                  1.734,             0.00028072,             0.00028072,             0.00028072
                     44,                 1.5797,                 1.2386,                 1.4249,                 0.4274,                0.37699,                0.34885,                0.14183,                 2.0545,                  1.735,                 1.7555,             0.00024772,             0.00024772,             0.00024772
                     45,                 1.5615,                 1.2226,                 1.4178,                0.44674,                0.39187,                0.35185,                0.14599,                 2.0511,                 1.7128,                 1.7459,             0.00021471,             0.00021471,             0.00021471
                     46,                 1.5404,                 1.2055,                 1.4085,                0.45793,                0.39112,                0.36115,                0.14575,                  2.076,                 1.7048,                 1.7771,              0.0001817,              0.0001817,              0.0001817
                     47,                 1.5515,                 1.1842,                 1.4036,                0.48174,                0.36533,                0.34801,                 0.1402,                 2.0814,                 1.7285,                 1.7848,              0.0001487,              0.0001487,              0.0001487
                     48,                 1.5314,                 1.1681,                 1.3934,                0.44836,                0.39719,                0.36035,                0.14414,                 2.0831,                 1.7117,                  1.784,             0.00011569,             0.00011569,             0.00011569
                     49,                 1.5222,                 1.1566,                 1.3843,                0.45371,                0.38404,                0.35705,                0.14144,                 2.0822,                 1.7086,                 1.7796,             8.2683e-05,             8.2683e-05,             8.2683e-05
