                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     10,                 1.8616,                 1.7087,                 1.6212,                0.37468,                0.35185,                0.30185,                0.12297,                  2.062,                 1.8681,                 1.7684,              0.0015185,              0.0015185,              0.0015185
                     11,                 1.8319,                 1.6889,                 1.6178,                0.35387,                0.36135,                0.29309,                0.10866,                 2.0924,                  1.886,                 1.7981,               0.001502,               0.001502,               0.001502
                     12,                 1.8456,                 1.6796,                 1.6238,                0.36677,                0.37455,                0.30203,                0.11353,                 2.1168,                 1.8817,                 1.8144,              0.0014855,              0.0014855,              0.0014855
                     13,                 1.8296,                 1.6733,                 1.6136,                0.36759,                0.39959,                0.32213,                0.13317,                 1.9953,                  1.862,                  1.744,               0.001469,               0.001469,               0.001469
                     14,                 1.8238,                 1.6481,                 1.6056,                0.35267,                 0.3791,                0.29686,                0.11791,                 2.0726,                 1.8879,                 1.7866,              0.0014525,              0.0014525,              0.0014525
                     15,                 1.8039,                 1.6303,                 1.5991,                0.37907,                0.36343,                0.31024,                0.11964,                  2.092,                 1.8079,                 1.7895,               0.001436,               0.001436,               0.001436
                     16,                 1.8026,                 1.6097,                 1.5942,                0.32442,                 0.3894,                0.29178,                0.10815,                 2.0952,                 1.9028,                 1.7989,              0.0014195,              0.0014195,              0.0014195
                     17,                 1.7845,                 1.6161,                 1.5904,                0.35769,                0.39206,                 0.3226,                0.12612,                 2.0723,                 1.7922,                  1.781,              0.0014029,              0.0014029,              0.0014029
                     18,                 1.7697,                 1.5949,                 1.5664,                 0.3691,                0.37753,                  0.305,                0.11657,                 2.0445,                 1.8519,                 1.7852,              0.0013864,              0.0013864,              0.0013864
                     19,                 1.7526,                 1.5494,                 1.5589,                0.38787,                0.42125,                0.32386,                0.12228,                  2.074,                 1.8411,                 1.8125,              0.0013699,              0.0013699,              0.0013699
                     20,                 1.7652,                  1.572,                 1.5667,                0.37643,                0.35845,                0.30863,                0.12145,                 2.1093,                 1.8045,                 1.8321,              0.0013534,              0.0013534,              0.0013534
                     21,                 1.7387,                 1.5251,                 1.5511,                0.38271,                0.40969,                0.31429,                0.12514,                 2.0672,                  1.818,                 1.7782,              0.0013369,              0.0013369,              0.0013369
                     22,                 1.7436,                 1.5344,                  1.544,                0.40266,                0.38218,                0.33619,                0.13514,                 2.0091,                 1.7935,                 1.7479,              0.0013204,              0.0013204,              0.0013204
                     23,                 1.7121,                 1.5104,                 1.5337,                0.40134,                 0.3705,                0.31927,                0.12592,                 2.0777,                 1.7849,                 1.8275,              0.0013039,              0.0013039,              0.0013039
                     24,                 1.7236,                 1.5118,                 1.5409,                0.39629,                0.35579,                0.31344,                0.12363,                 2.0402,                 1.7954,                 1.7851,              0.0012874,              0.0012874,              0.0012874
                     25,                 1.6993,                 1.4869,                 1.5315,                0.38417,                0.36365,                0.31321,                0.12493,                 2.0174,                 1.8001,                 1.7798,              0.0012709,              0.0012709,              0.0012709
                     26,                  1.704,                 1.4569,                 1.5239,                0.37725,                0.38599,                0.32362,                0.12686,                 2.0621,                 1.8287,                 1.7929,              0.0012544,              0.0012544,              0.0012544
                     27,                 1.6791,                 1.4407,                 1.5026,                0.39113,                0.34692,                0.30217,                0.12088,                 2.0379,                 1.8398,                 1.7723,              0.0012379,              0.0012379,              0.0012379
                     28,                 1.6839,                 1.4538,                 1.5175,                0.35916,                0.41032,                0.32294,                0.12843,                 2.0395,                 1.8119,                 1.7875,              0.0012214,              0.0012214,              0.0012214
                     29,                 1.6759,                 1.4251,                 1.5005,                0.42669,                0.37439,                0.33532,                0.13352,                 2.0391,                 1.7538,                 1.7886,              0.0012049,              0.0012049,              0.0012049
                     30,                 1.6541,                 1.3994,                 1.4847,                0.39539,                0.38146,                0.33684,                0.13146,                 2.0508,                 1.7618,                 1.8093,              0.0011884,              0.0011884,              0.0011884
                     31,                 1.6579,                 1.3969,                 1.4956,                0.35438,                0.39383,                0.30315,                0.12035,                 2.1164,                 1.7732,                 1.8316,              0.0011719,              0.0011719,              0.0011719
                     32,                 1.6392,                 1.3753,                 1.4722,                0.35792,                0.39882,                0.29339,                0.11376,                  2.071,                 1.8611,                 1.8139,              0.0011554,              0.0011554,              0.0011554
                     33,                 1.6413,                 1.3636,                 1.4819,                0.37989,                0.38574,                0.30832,                0.12227,                 2.0652,                 1.7773,                 1.8061,              0.0011389,              0.0011389,              0.0011389
                     34,                 1.6237,                 1.3326,                 1.4607,                0.39432,                0.37222,                0.31154,                 0.1257,                 2.0508,                 1.7857,                 1.8032,              0.0011224,              0.0011224,              0.0011224
                     35,                  1.617,                  1.342,                 1.4613,                0.41096,                0.36794,                0.31335,                0.12442,                 2.0899,                 1.7752,                 1.8276,              0.0011059,              0.0011059,              0.0011059
                     36,                 1.6187,                 1.3138,                 1.4528,                0.41457,                0.38804,                0.32362,                0.12688,                 2.0997,                  1.778,                 1.8538,              0.0010894,              0.0010894,              0.0010894
                     37,                 1.6122,                 1.3031,                 1.4505,                0.37565,                0.35857,                0.28732,                0.11749,                 2.1217,                 1.8032,                 1.8647,              0.0010729,              0.0010729,              0.0010729
                     38,                 1.5945,                 1.3002,                 1.4501,                0.38439,                0.40343,                0.31502,                0.12576,                 2.1057,                 1.7592,                 1.8289,              0.0010564,              0.0010564,              0.0010564
                     39,                  1.595,                 1.2746,                 1.4378,                0.44631,                0.38378,                0.33757,                0.13442,                  2.064,                 1.7312,                 1.8184,              0.0010399,              0.0010399,              0.0010399
                     40,                   1.59,                  1.264,                 1.4303,                0.40157,                0.38414,                0.32447,                0.13106,                 2.0755,                 1.8322,                 1.8069,              0.0010234,              0.0010234,              0.0010234
                     41,                 1.5677,                 1.2406,                 1.4252,                0.41234,                0.35661,                0.31035,                0.12108,                 2.1513,                 1.8098,                 1.9004,              0.0010069,              0.0010069,              0.0010069
                     42,                 1.5669,                 1.2254,                 1.4184,                0.39987,                0.36437,                0.30231,                 0.1256,                 2.1173,                 1.7485,                  1.861,             0.00099036,             0.00099036,             0.00099036
                     43,                 1.5542,                 1.2164,                 1.4108,                0.42971,                0.37234,                0.30663,                0.12158,                 2.1545,                  1.801,                 1.9049,             0.00097386,             0.00097386,             0.00097386
                     44,                 1.5511,                  1.193,                 1.4011,                0.47163,                0.37545,                0.33214,                0.13148,                 2.1396,                 1.7379,                 1.8715,             0.00095736,             0.00095736,             0.00095736
                     45,                 1.5342,                 1.1983,                 1.4033,                0.43908,                0.34506,                0.30244,                0.12113,                  2.141,                 1.7902,                 1.8911,             0.00094085,             0.00094085,             0.00094085
                     46,                 1.5228,                  1.169,                 1.3845,                0.35318,                0.40984,                0.29241,                0.11176,                 2.1662,                 1.7568,                 1.9062,             0.00092435,             0.00092435,             0.00092435
                     47,                 1.5299,                 1.1698,                 1.3909,                0.42971,                 0.3731,                0.31563,                0.12464,                 2.1294,                 1.7387,                 1.8434,             0.00090785,             0.00090785,             0.00090785
                     48,                 1.5158,                 1.1533,                 1.3806,                0.37629,                0.35634,                0.28879,                0.11888,                  2.183,                  1.858,                 1.8853,             0.00089134,             0.00089134,             0.00089134
                     49,                 1.5134,                 1.1453,                 1.3791,                 0.3715,                0.37158,                0.28626,                0.11295,                 2.1333,                 1.7892,                 1.8828,             0.00087484,             0.00087484,             0.00087484
                     50,                 1.5013,                 1.1336,                 1.3701,                0.40403,                0.40661,                0.32368,                0.12483,                 2.1783,                 1.7664,                 1.9218,             0.00085834,             0.00085834,             0.00085834
                     51,                 1.4975,                 1.1281,                 1.3664,                0.41298,                0.39592,                0.32319,                0.12848,                 2.1419,                 1.7364,                 1.8716,             0.00084184,             0.00084184,             0.00084184
                     52,                 1.4858,                 1.1131,                 1.3603,                0.43672,                0.35217,                0.31366,                0.12895,                 2.1137,                 1.7192,                 1.8675,             0.00082533,             0.00082533,             0.00082533
                     53,                 1.4727,                 1.0778,                 1.3508,                0.41183,                0.40188,                0.32802,                 0.1287,                 2.1564,                 1.7509,                  1.894,             0.00080883,             0.00080883,             0.00080883
                     54,                 1.4643,                 1.0767,                 1.3439,                0.38903,                0.40583,                0.32263,                0.12333,                 2.1871,                 1.7772,                 1.9286,             0.00079233,             0.00079233,             0.00079233
                     55,                 1.4671,                 1.0697,                 1.3414,                0.41248,                0.37741,                0.30709,                0.12002,                 2.1859,                 1.7697,                 1.9449,             0.00077582,             0.00077582,             0.00077582
                     56,                 1.4578,                 1.0742,                 1.3326,                 0.4491,                0.40576,                0.34208,                0.12987,                 2.1819,                 1.6978,                 1.9079,             0.00075932,             0.00075932,             0.00075932
                     57,                 1.4493,                 1.0422,                 1.3309,                0.46175,                0.37214,                0.32398,                0.12538,                 2.1764,                 1.7018,                 1.9327,             0.00074282,             0.00074282,             0.00074282
                     58,                  1.446,                 1.0411,                 1.3312,                 0.4372,                0.36525,                0.30856,                0.11806,                 2.2196,                 1.7731,                 1.9701,             0.00072631,             0.00072631,             0.00072631
                     59,                 1.4248,                 1.0063,                 1.3079,                0.46185,                0.37572,                0.31148,                0.11917,                 2.2213,                 1.7537,                 1.9916,             0.00070981,             0.00070981,             0.00070981
                     60,                 1.4299,                 1.0285,                 1.3215,                0.43492,                0.37632,                0.32289,                0.12601,                 2.2051,                 1.7477,                 1.9667,             0.00069331,             0.00069331,             0.00069331
                     61,                 1.4093,                 1.0018,                 1.3085,                0.44969,                0.36899,                0.31224,                0.11865,                  2.258,                 1.7871,                 2.0028,              0.0006768,              0.0006768,              0.0006768
                     62,                 1.4073,                0.98353,                 1.3076,                0.43052,                0.35534,                0.30428,                0.11967,                 2.2349,                 1.7568,                 1.9999,              0.0006603,              0.0006603,              0.0006603
                     63,                 1.4096,                0.99347,                 1.3025,                0.46528,                0.35558,                0.31031,                0.12331,                 2.1912,                 1.8066,                 1.9252,              0.0006438,              0.0006438,              0.0006438
                     64,                 1.3922,                0.97668,                 1.2894,                0.43794,                0.37188,                0.31893,                0.12281,                 2.2289,                 1.8406,                 1.9687,             0.00062729,             0.00062729,             0.00062729
                     65,                 1.3999,                0.97313,                 1.2959,                0.42424,                0.40014,                0.32005,                0.12081,                 2.2626,                 1.7932,                 2.0105,             0.00061079,             0.00061079,             0.00061079
                     66,                 1.3836,                0.95906,                 1.2896,                0.43084,                0.39066,                0.32357,                0.12259,                  2.231,                 1.7751,                 1.9642,             0.00059429,             0.00059429,             0.00059429
                     67,                 1.3639,                0.93498,                 1.2773,                0.42257,                0.39936,                0.32477,                0.12503,                 2.2594,                 1.7695,                 2.0129,             0.00057778,             0.00057778,             0.00057778
                     68,                 1.3777,                0.96428,                 1.2874,                0.44272,                0.39154,                0.33289,                0.12916,                 2.1935,                 1.7678,                 1.9739,             0.00056128,             0.00056128,             0.00056128
                     69,                 1.3638,                0.93543,                 1.2707,                0.41709,                0.36756,                0.30235,                0.11857,                 2.2179,                 1.7796,                 2.0018,             0.00054478,             0.00054478,             0.00054478
                     70,                 1.3634,                0.93736,                 1.2705,                0.41079,                0.36645,                0.30949,                0.12302,                 2.2569,                 1.8013,                 1.9901,             0.00052827,             0.00052827,             0.00052827
                     71,                  1.352,                0.91556,                 1.2631,                0.45099,                 0.3659,                0.31787,                0.12413,                 2.2227,                 1.8325,                 1.9764,             0.00051177,             0.00051177,             0.00051177
                     72,                 1.3423,                0.91572,                 1.2614,                0.43225,                0.36201,                0.30891,                0.12307,                 2.2427,                 1.8089,                 1.9961,             0.00049527,             0.00049527,             0.00049527
