                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     17,                 1.7982,                 1.5734,                 1.5486,                0.31671,                0.36802,                0.27701,                0.11167,                 2.0529,                 1.8869,                 1.7577,               0.009505,               0.009505,               0.009505
                     18,                  1.785,                 1.5727,                 1.5516,                 0.3531,                0.35847,                 0.2832,                0.10459,                 2.1289,                 1.8532,                 1.7838,               0.009472,               0.009472,               0.009472
                     19,                 1.7666,                 1.5582,                 1.5334,                0.37623,                0.40051,                0.32239,                0.13095,                 2.0333,                 1.7726,                 1.7242,               0.009439,               0.009439,               0.009439
                     20,                 1.7522,                 1.5169,                 1.5242,                 0.3539,                0.37819,                0.30484,                0.11667,                 2.1105,                   1.84,                 1.7371,               0.009406,               0.009406,               0.009406
                     21,                 1.7523,                 1.5355,                 1.5304,                0.37544,                 0.4055,                0.32743,                0.11901,                 2.1662,                 1.8705,                 1.8018,               0.009373,               0.009373,               0.009373
                     22,                 1.7316,                 1.4835,                 1.5186,                0.37436,                0.38228,                0.31008,                0.12155,                 2.0922,                 1.7834,                 1.7304,                0.00934,                0.00934,                0.00934
                     23,                 1.7285,                  1.495,                 1.4998,                0.38121,                0.37741,                0.32459,                0.12596,                 2.1031,                 1.7838,                 1.7541,               0.009307,               0.009307,               0.009307
                     24,                 1.7047,                 1.4679,                 1.4987,                0.39436,                0.39405,                0.32876,                0.13513,                 2.0803,                 1.7468,                 1.7544,               0.009274,               0.009274,               0.009274
                     25,                 1.7239,                 1.4765,                 1.5125,                0.40811,                0.39489,                0.32699,                0.13413,                 2.0854,                 1.7696,                 1.7481,               0.009241,               0.009241,               0.009241
                     26,                 1.6953,                 1.4557,                 1.4872,                 0.4128,                0.37266,                0.32321,                0.13131,                 2.0384,                 1.7495,                 1.7314,               0.009208,               0.009208,               0.009208
                     27,                 1.7154,                  1.423,                 1.4998,                0.42467,                 0.3567,                0.33121,                0.13153,                 2.0492,                 1.7429,                  1.732,               0.009175,               0.009175,               0.009175
                     28,                  1.673,                 1.3993,                 1.4604,                0.38228,                0.38212,                0.31839,                0.12827,                 2.0596,                 1.8076,                 1.7294,               0.009142,               0.009142,               0.009142
                     29,                 1.7002,                 1.4131,                 1.4879,                0.35841,                0.34891,                0.28622,                 0.1075,                 2.1392,                 1.9982,                 1.7544,               0.009109,               0.009109,               0.009109
                     30,                 1.6667,                 1.3852,                 1.4659,                0.35338,                0.40265,                0.32104,                0.12089,                 2.0986,                 1.8224,                 1.7563,               0.009076,               0.009076,               0.009076
                     31,                 1.6547,                 1.3639,                 1.4558,                0.32222,                0.40411,                0.28979,                0.11356,                 2.1113,                 1.8492,                 1.7388,               0.009043,               0.009043,               0.009043
                     32,                 1.6486,                 1.3635,                 1.4605,                0.34894,                0.42607,                0.29608,                0.12002,                 2.0864,                 1.8167,                 1.7397,                0.00901,                0.00901,                0.00901
                     33,                 1.6465,                 1.3473,                 1.4406,                0.35712,                0.37717,                0.31297,                0.12491,                 2.1265,                 1.7877,                 1.7703,               0.008977,               0.008977,               0.008977
                     34,                 1.6364,                 1.3284,                 1.4459,                0.38695,                0.36132,                0.30602,                 0.1224,                 2.1014,                 1.7966,                 1.7619,               0.008944,               0.008944,               0.008944
                     35,                 1.6229,                 1.3017,                 1.4256,                 0.3546,                0.37488,                0.30452,                0.11246,                 2.1985,                 1.8153,                 1.8056,               0.008911,               0.008911,               0.008911
                     36,                 1.6259,                 1.3174,                  1.438,                0.43331,                0.34255,                0.31239,                0.12191,                 2.1768,                 1.7649,                 1.7975,               0.008878,               0.008878,               0.008878
                     37,                   1.62,                 1.2922,                  1.419,                0.37664,                0.37842,                0.32463,                0.13163,                 2.1102,                 1.7527,                 1.7559,               0.008845,               0.008845,               0.008845
                     38,                 1.6081,                 1.2649,                 1.4166,                0.40186,                0.38476,                0.31466,                0.12379,                  2.127,                 1.8181,                 1.7744,               0.008812,               0.008812,               0.008812
                     39,                 1.5962,                 1.2604,                 1.4234,                0.40635,                0.41274,                0.33163,                0.12916,                 2.1246,                  1.763,                 1.7972,               0.008779,               0.008779,               0.008779
                     40,                 1.5975,                 1.2492,                  1.418,                0.41822,                0.38442,                0.32996,                0.12711,                 2.1216,                 1.7732,                 1.7853,               0.008746,               0.008746,               0.008746
                     41,                   1.59,                 1.2431,                 1.4002,                 0.3598,                0.38124,                0.30423,                0.11944,                 2.1226,                 1.7565,                 1.7503,               0.008713,               0.008713,               0.008713
                     42,                 1.5823,                 1.2189,                 1.3974,                0.42105,                0.38097,                0.32154,                0.11785,                 2.2118,                 1.7652,                 1.8691,                0.00868,                0.00868,                0.00868
                     43,                 1.5791,                 1.2202,                  1.398,                0.45132,                0.37422,                0.32504,                0.12235,                 2.1942,                 1.7614,                 1.8177,               0.008647,               0.008647,               0.008647
                     44,                 1.5732,                 1.1995,                 1.3969,                0.32473,                 0.3945,                0.28822,                0.11483,                 2.1668,                 1.8576,                 1.8271,               0.008614,               0.008614,               0.008614
                     45,                 1.5697,                 1.1886,                 1.3832,                0.40339,                 0.3789,                0.31802,                0.12494,                 2.1275,                 1.7613,                 1.7953,               0.008581,               0.008581,               0.008581
                     46,                 1.5452,                 1.1864,                 1.3816,                0.45834,                0.33966,                0.31092,                 0.1177,                 2.1472,                 1.8318,                  1.805,               0.008548,               0.008548,               0.008548
                     47,                 1.5379,                  1.157,                 1.3677,                0.34256,                0.37931,                0.28845,                0.11246,                  2.235,                 1.7789,                 1.8635,               0.008515,               0.008515,               0.008515
                     48,                 1.5451,                 1.1645,                 1.3732,                0.36487,                0.37225,                0.29861,                0.11519,                 2.2024,                 1.8098,                 1.8187,               0.008482,               0.008482,               0.008482
                     49,                 1.5271,                 1.1436,                 1.3581,                 0.4023,                0.36838,                0.32133,                0.12602,                 2.1968,                  1.743,                  1.841,               0.008449,               0.008449,               0.008449
                     50,                 1.5269,                 1.1355,                 1.3588,                0.38187,                0.37578,                0.30246,                 0.1132,                 2.2213,                 1.8251,                  1.855,               0.008416,               0.008416,               0.008416
                     51,                 1.5098,                 1.1258,                 1.3521,                0.42131,                0.33819,                0.29382,                0.11856,                 2.1904,                 1.8055,                 1.8587,               0.008383,               0.008383,               0.008383
                     52,                 1.5167,                 1.1294,                 1.3492,                0.41746,                0.42754,                0.35289,                0.13739,                 2.1662,                 1.6996,                  1.815,                0.00835,                0.00835,                0.00835
                     53,                 1.5023,                 1.1079,                 1.3399,                 0.4401,                0.35776,                0.31566,                0.12508,                 2.2214,                 1.7825,                 1.8617,               0.008317,               0.008317,               0.008317
                     54,                 1.4952,                 1.0789,                 1.3306,                0.38693,                0.37496,                0.30045,                0.11638,                 2.2514,                 1.7965,                 1.8661,               0.008284,               0.008284,               0.008284
                     55,                   1.49,                 1.0821,                 1.3282,                0.36882,                0.38004,                0.30641,                0.12322,                 2.1847,                 1.7653,                 1.8335,               0.008251,               0.008251,               0.008251
                     56,                   1.49,                  1.073,                 1.3283,                0.36612,                0.40148,                 0.3009,                0.11935,                 2.1799,                 1.7813,                 1.8248,               0.008218,               0.008218,               0.008218
                     57,                 1.4922,                 1.0745,                  1.327,                0.36139,                0.38499,                0.29882,                0.11504,                 2.2408,                 1.7789,                 1.8715,               0.008185,               0.008185,               0.008185
                     58,                 1.4807,                 1.0693,                 1.3269,                0.39066,                0.36268,                0.31102,                0.11914,                 2.2264,                 1.8082,                 1.8899,               0.008152,               0.008152,               0.008152
                     59,                 1.4741,                 1.0631,                 1.3177,                0.39655,                0.39893,                0.31352,                 0.1224,                 2.2234,                 1.7651,                 1.8567,               0.008119,               0.008119,               0.008119
                     60,                 1.4592,                 1.0292,                 1.2979,                0.39205,                0.34698,                 0.2844,                0.11169,                 2.2747,                 1.8341,                 1.8983,               0.008086,               0.008086,               0.008086
                     61,                 1.4602,                 1.0362,                 1.3076,                0.39766,                0.37216,                0.30393,                0.11988,                 2.2486,                 1.7565,                 1.8978,               0.008053,               0.008053,               0.008053
                     62,                 1.4529,                 1.0281,                 1.3007,                0.35495,                0.39833,                0.29176,                0.10787,                 2.3427,                 1.8251,                 1.9676,                0.00802,                0.00802,                0.00802
                     63,                 1.4449,                 1.0194,                 1.3031,                0.41508,                0.34357,                0.29164,                 0.1134,                 2.3283,                 1.7896,                 1.9145,               0.007987,               0.007987,               0.007987
                     64,                 1.4442,                 1.0161,                 1.2941,                0.38754,                0.38764,                 0.3041,                0.11438,                 2.3434,                 1.7662,                 1.9578,               0.007954,               0.007954,               0.007954
                     65,                 1.4325,                0.99427,                 1.2882,                0.44637,                0.35781,                0.32043,                0.12605,                  2.251,                  1.782,                 1.8884,               0.007921,               0.007921,               0.007921
                     66,                 1.4389,                 1.0073,                 1.2929,                0.40334,                0.32989,                0.28048,                0.11192,                  2.314,                   1.78,                 1.9609,               0.007888,               0.007888,               0.007888
                     67,                 1.4208,                0.99499,                  1.289,                0.39868,                0.38459,                0.29629,                0.11356,                 2.3083,                 1.8138,                 1.9413,               0.007855,               0.007855,               0.007855
                     68,                 1.4157,                0.97049,                  1.281,                0.41463,                0.35561,                0.29753,                0.10941,                 2.3268,                 1.8089,                 1.9506,               0.007822,               0.007822,               0.007822
                     69,                 1.4173,                0.99408,                 1.2781,                0.42534,                0.36198,                0.30767,                0.12045,                 2.2171,                 1.7618,                  1.864,               0.007789,               0.007789,               0.007789
                     70,                 1.4109,                0.95967,                 1.2661,                0.40963,                0.37149,                0.31654,                0.11969,                 2.2741,                  1.826,                 1.9383,               0.007756,               0.007756,               0.007756
                     71,                  1.414,                0.97433,                   1.27,                0.35257,                0.35965,                0.29732,                0.11314,                 2.2909,                 1.8209,                 1.9159,               0.007723,               0.007723,               0.007723
                     72,                 1.4023,                0.95024,                  1.266,                0.44929,                0.36016,                0.31204,                0.12176,                 2.2944,                 1.7948,                 1.9356,                0.00769,                0.00769,                0.00769
                     73,                 1.4031,                0.96089,                 1.2716,                0.40815,                0.34882,                 0.3022,                0.11805,                 2.3057,                 1.8797,                  1.951,               0.007657,               0.007657,               0.007657
                     74,                 1.3966,                0.94552,                 1.2566,                0.40616,                0.36071,                0.30267,                0.11664,                 2.3504,                 1.8055,                 1.9712,               0.007624,               0.007624,               0.007624
                     75,                 1.3825,                0.92905,                 1.2488,                0.40716,                0.37484,                0.30132,                0.11312,                 2.3586,                 1.8191,                 1.9805,               0.007591,               0.007591,               0.007591
                     76,                 1.3734,                0.92671,                 1.2437,                 0.4232,                0.37155,                0.32326,                0.11968,                 2.3413,                 1.8103,                   1.98,               0.007558,               0.007558,               0.007558
                     77,                 1.3709,                0.93047,                 1.2522,                0.43317,                0.36416,                0.29187,                0.10975,                 2.3157,                  1.912,                 1.9935,               0.007525,               0.007525,               0.007525
                     78,                  1.377,                0.92131,                 1.2509,                0.43346,                0.33804,                0.28755,                0.10717,                 2.3666,                  1.876,                  2.022,               0.007492,               0.007492,               0.007492
                     79,                 1.3823,                 0.9346,                 1.2573,                0.42385,                0.35781,                0.29174,                0.11234,                 2.3438,                 1.8601,                  1.978,               0.007459,               0.007459,               0.007459
                     80,                 1.3593,                0.90021,                 1.2442,                0.38869,                0.37479,                0.28901,                0.10751,                 2.3226,                 1.8602,                 1.9628,               0.007426,               0.007426,               0.007426
                     81,                 1.3633,                0.92132,                 1.2464,                0.42756,                0.36081,                 0.3105,                0.11613,                 2.3596,                 1.8277,                 2.0176,               0.007393,               0.007393,               0.007393
                     82,                 1.3526,                0.90026,                 1.2389,                0.39467,                0.37756,                0.29566,                0.11222,                 2.3492,                 1.8335,                 1.9834,                0.00736,                0.00736,                0.00736
                     83,                 1.3512,                0.89819,                 1.2327,                0.45981,                0.30557,                0.29286,                 0.1115,                 2.3975,                 1.8568,                 2.0272,               0.007327,               0.007327,               0.007327
                     84,                 1.3507,                0.89695,                 1.2306,                0.40549,                0.39175,                0.30444,                0.11734,                 2.3135,                 1.8091,                 1.9603,               0.007294,               0.007294,               0.007294
                     85,                 1.3408,                0.89156,                 1.2248,                0.40627,                0.37066,                0.30151,                0.11088,                 2.3936,                   1.78,                 2.0135,               0.007261,               0.007261,               0.007261
                     86,                 1.3369,                0.87964,                 1.2277,                0.46001,                0.32549,                0.30409,                0.11858,                 2.3241,                 1.8406,                 1.9775,               0.007228,               0.007228,               0.007228
                     87,                 1.3423,                0.88491,                 1.2245,                0.43416,                0.34257,                0.30263,                 0.1177,                 2.3436,                 1.7854,                 1.9431,               0.007195,               0.007195,               0.007195
                     88,                 1.3358,                0.88373,                 1.2268,                 0.4301,                0.36053,                0.30692,                0.11332,                 2.3569,                 1.8686,                  1.987,               0.007162,               0.007162,               0.007162
                     89,                 1.3268,                0.87592,                 1.2158,                0.44794,                0.35939,                0.30501,                0.11772,                  2.353,                 1.8239,                 1.9608,               0.007129,               0.007129,               0.007129
                     90,                 1.3264,                0.86716,                 1.2104,                0.43804,                0.35567,                0.30907,                0.11917,                 2.3777,                 1.8052,                 2.0118,               0.007096,               0.007096,               0.007096
                     91,                 1.3158,                0.85675,                 1.2091,                0.42502,                0.33732,                0.29013,                0.10956,                 2.3586,                 1.8515,                 1.9731,               0.007063,               0.007063,               0.007063
                     92,                 1.3074,                 0.8489,                 1.2021,                0.42101,                0.38327,                0.32248,                0.12177,                  2.367,                 1.8495,                 2.0032,                0.00703,                0.00703,                0.00703
                     93,                 1.2975,                0.84718,                 1.2033,                0.46315,                0.35407,                0.31697,                0.11957,                 2.3182,                 1.8682,                  1.959,               0.006997,               0.006997,               0.006997
                     94,                 1.3105,                0.85262,                 1.2044,                0.42067,                0.37439,                0.31274,                0.12044,                 2.3187,                 1.9107,                 1.9813,               0.006964,               0.006964,               0.006964
                     95,                  1.305,                0.84646,                 1.2045,                0.43282,                0.35703,                0.31271,                0.12175,                  2.373,                 1.8489,                 1.9952,               0.006931,               0.006931,               0.006931
                     96,                 1.2928,                0.83708,                 1.2012,                0.46322,                0.32856,                0.30426,                0.10941,                 2.4272,                 1.7876,                 2.0611,               0.006898,               0.006898,               0.006898
                     97,                  1.299,                0.83081,                 1.1899,                0.44838,                0.33259,                0.30771,                0.11552,                 2.3752,                 1.8797,                   2.02,               0.006865,               0.006865,               0.006865
                     98,                 1.2789,                0.82542,                 1.1926,                 0.4538,                0.36114,                0.30817,                0.11426,                 2.3609,                 1.8957,                 2.0083,               0.006832,               0.006832,               0.006832
                     99,                 1.2815,                0.83297,                 1.1923,                 0.3979,                0.38629,                0.31977,                 0.1235,                 2.3434,                 1.8077,                 1.9952,               0.006799,               0.006799,               0.006799
                    100,                 1.2761,                0.82328,                 1.1971,                0.48089,                0.34572,                 0.3173,                0.11874,                 2.3758,                 1.8912,                 2.0588,               0.006766,               0.006766,               0.006766
                    101,                  1.288,                0.82812,                 1.1921,                0.44783,                 0.3556,                0.31098,                0.12052,                 2.3718,                 1.8792,                 2.0283,               0.006733,               0.006733,               0.006733
                    102,                 1.2655,                0.81849,                 1.1859,                0.43962,                0.37146,                0.30892,                0.11544,                 2.4097,                 1.8877,                 2.0542,                 0.0067,                 0.0067,                 0.0067
