                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.6036,                 1.3453,                 1.5028,                0.39154,                0.36104,                0.32279,                0.13219,                 2.0444,                  1.775,                 1.8296,              0.0011059,              0.0011059,              0.0011059
                     36,                 1.5967,                 1.3199,                 1.4838,                0.41334,                0.38647,                0.32267,                0.12881,                 2.0559,                  1.801,                  1.854,              0.0010894,              0.0010894,              0.0010894
                     37,                 1.5877,                 1.2979,                 1.4787,                0.40674,                0.38825,                0.32658,                 0.1341,                 2.0476,                 1.7796,                 1.8525,              0.0010729,              0.0010729,              0.0010729
                     38,                 1.5795,                  1.297,                  1.481,                0.39452,                0.38173,                 0.3151,                0.12396,                 2.0886,                 1.8583,                 1.8756,              0.0010564,              0.0010564,              0.0010564
                     39,                 1.5688,                  1.273,                 1.4664,                0.43726,                 0.3778,                0.32748,                0.13285,                 2.0752,                 1.7922,                 1.8542,              0.0010399,              0.0010399,              0.0010399
                     40,                   1.56,                 1.2562,                 1.4545,                0.41369,                0.37465,                0.31131,                0.12041,                 2.1311,                 1.7822,                 1.9044,              0.0010234,              0.0010234,              0.0010234
                     41,                 1.5491,                 1.2358,                 1.4513,                0.33199,                0.42013,                0.28754,                0.11333,                 2.1751,                 1.8549,                 1.9531,              0.0010069,              0.0010069,              0.0010069
                     42,                  1.536,                 1.2224,                 1.4437,                0.40505,                0.39598,                0.33042,                0.12922,                 2.1241,                 1.7535,                 1.8698,             0.00099036,             0.00099036,             0.00099036
                     43,                 1.5223,                 1.1943,                 1.4348,                0.40677,                0.39722,                0.32722,                0.12927,                 2.1463,                 1.8053,                 1.9272,             0.00097386,             0.00097386,             0.00097386
                     44,                 1.5173,                 1.1768,                 1.4207,                0.44512,                0.38312,                0.33139,                0.12862,                 2.0986,                 1.7495,                 1.9033,             0.00095736,             0.00095736,             0.00095736
                     45,                 1.5103,                 1.1955,                 1.4372,                0.46378,                0.33925,                0.32415,                0.12812,                 2.1452,                 1.8249,                 1.9261,             0.00094085,             0.00094085,             0.00094085
                     46,                 1.4865,                 1.1647,                 1.4152,                0.42416,                  0.383,                0.31706,                0.11871,                 2.1624,                 1.8301,                 1.9527,             0.00092435,             0.00092435,             0.00092435
                     47,                 1.4973,                 1.1672,                 1.4229,                 0.4046,                0.37795,                0.30768,                0.11642,                 2.1467,                 1.8196,                 1.9266,             0.00090785,             0.00090785,             0.00090785
                     48,                  1.477,                 1.1452,                 1.4134,                0.46182,                0.35604,                0.32809,                0.12768,                 2.1759,                 1.7891,                  1.973,             0.00089134,             0.00089134,             0.00089134
                     49,                 1.4734,                  1.134,                 1.4111,                0.37466,                0.39248,                0.29493,                   0.12,                 2.1058,                 1.7735,                 1.8942,             0.00087484,             0.00087484,             0.00087484
                     50,                 1.4524,                 1.1031,                 1.3945,                 0.4316,                0.35464,                0.32155,                 0.1326,                   2.15,                 1.7399,                 1.9606,             0.00085834,             0.00085834,             0.00085834
                     51,                 1.4477,                 1.1027,                 1.3881,                0.39945,                0.37451,                0.31501,                0.12161,                 2.1209,                 1.8045,                 1.9137,             0.00084184,             0.00084184,             0.00084184
                     52,                 1.4416,                 1.0789,                 1.3861,                0.47458,                0.35636,                0.33809,                 0.1357,                 2.1732,                 1.7748,                 1.9579,             0.00082533,             0.00082533,             0.00082533
                     53,                 1.4299,                  1.052,                 1.3705,                0.38625,                0.39526,                0.31343,                0.12176,                 2.1545,                 1.7893,                 1.9605,             0.00080883,             0.00080883,             0.00080883
                     54,                 1.4215,                 1.0441,                 1.3644,                0.44921,                0.34607,                 0.3321,                0.13579,                 2.1535,                 1.7489,                 1.9551,             0.00079233,             0.00079233,             0.00079233
                     55,                 1.4294,                 1.0378,                 1.3733,                0.38075,                0.41026,                0.31751,                0.12884,                 2.1594,                 1.7805,                 1.9631,             0.00077582,             0.00077582,             0.00077582
                     56,                 1.4203,                 1.0324,                 1.3663,                0.41516,                0.39645,                0.33077,                0.13152,                 2.1934,                 1.7863,                 1.9969,             0.00075932,             0.00075932,             0.00075932
                     57,                 1.4013,                 1.0217,                 1.3576,                0.42832,                0.37841,                0.32879,                0.12875,                 2.1981,                 1.8029,                 1.9864,             0.00074282,             0.00074282,             0.00074282
                     58,                 1.3994,                 1.0217,                 1.3501,                0.44875,                0.39405,                0.33069,                 0.1243,                 2.1979,                 1.7639,                  2.011,             0.00072631,             0.00072631,             0.00072631
                     59,                  1.381,                0.98571,                 1.3341,                0.41069,                0.38283,                0.31249,                0.11787,                 2.2353,                 1.7697,                 2.0325,             0.00070981,             0.00070981,             0.00070981
                     60,                 1.3747,                0.99167,                 1.3376,                0.41495,                0.39981,                0.33386,                0.13193,                 2.1365,                 1.7559,                 1.9634,             0.00069331,             0.00069331,             0.00069331
                     61,                 1.3624,                0.97026,                  1.326,                 0.4307,                0.37566,                0.31361,                0.12667,                 2.2303,                 1.7611,                 2.0404,              0.0006768,              0.0006768,              0.0006768
                     62,                 1.3494,                0.95325,                  1.323,                0.44733,                0.37539,                0.33024,                0.12892,                 2.2524,                 1.7384,                 2.0627,              0.0006603,              0.0006603,              0.0006603
                     63,                 1.3483,                0.95931,                  1.318,                0.41786,                0.39921,                0.31766,                0.12839,                 2.2237,                 1.7642,                 2.0268,              0.0006438,              0.0006438,              0.0006438
                     64,                 1.3382,                0.94136,                  1.311,                0.42652,                0.37856,                0.32746,                0.12728,                 2.2742,                 1.7979,                 2.0967,             0.00062729,             0.00062729,             0.00062729
                     65,                 1.3381,                0.93633,                  1.309,                0.44309,                0.37433,                0.31625,                0.12492,                 2.2245,                 1.7717,                 2.0492,             0.00061079,             0.00061079,             0.00061079
                     66,                 1.3202,                0.92983,                 1.3107,                0.39334,                0.36813,                0.30264,                0.11761,                 2.2859,                 1.8118,                 2.0999,             0.00059429,             0.00059429,             0.00059429
                     67,                 1.3147,                0.90062,                 1.2989,                0.41799,                0.39982,                0.32523,                0.12768,                 2.2395,                  1.787,                 2.0682,             0.00057778,             0.00057778,             0.00057778
                     68,                 1.3206,                0.92475,                 1.3016,                 0.3882,                 0.3939,                0.30558,                0.11996,                 2.1884,                 1.8267,                 2.0255,             0.00056128,             0.00056128,             0.00056128
                     69,                 1.2984,                0.89505,                 1.2872,                0.37528,                0.39794,                0.31129,                0.11993,                 2.2372,                 1.8242,                 2.0851,             0.00054478,             0.00054478,             0.00054478
                     70,                 1.3153,                0.90059,                  1.291,                0.44153,                0.37217,                0.31704,                0.12427,                 2.2205,                 1.8506,                 2.0163,             0.00052827,             0.00052827,             0.00052827
                     71,                 1.2898,                0.87588,                 1.2804,                0.40497,                0.37525,                0.30528,                0.12126,                 2.1927,                  1.812,                 2.0183,             0.00051177,             0.00051177,             0.00051177
                     72,                 1.2841,                0.88022,                 1.2795,                0.41212,                 0.3727,                0.30108,                0.11909,                 2.2421,                 1.8147,                 2.0494,             0.00049527,             0.00049527,             0.00049527
                     73,                 1.2688,                0.86525,                 1.2669,                0.41602,                0.38421,                0.31833,                0.13146,                  2.227,                 1.8248,                 2.0418,             0.00047876,             0.00047876,             0.00047876
                     74,                 1.2678,                0.84827,                 1.2667,                 0.4006,                0.38276,                0.31447,                0.12501,                 2.2256,                 1.8349,                 2.0718,             0.00046226,             0.00046226,             0.00046226
                     75,                   1.25,                0.84666,                 1.2525,                0.41078,                0.38601,                0.31742,                0.12368,                 2.2267,                 1.8061,                 2.0643,             0.00044576,             0.00044576,             0.00044576
                     76,                 1.2501,                0.83921,                 1.2633,                0.43933,                0.36551,                0.31427,                0.12427,                 2.2369,                 1.7919,                 2.0689,             0.00042925,             0.00042925,             0.00042925
                     77,                 1.2482,                0.83223,                  1.257,                0.42619,                0.38617,                0.32359,                0.12438,                 2.2811,                 1.7944,                 2.1071,             0.00041275,             0.00041275,             0.00041275
                     78,                 1.2502,                0.83553,                 1.2597,                0.43423,                0.39222,                0.33713,                0.13053,                 2.2346,                 1.7866,                 2.0657,             0.00039625,             0.00039625,             0.00039625
                     79,                 1.2243,                  0.806,                 1.2407,                0.40991,                0.37143,                0.30821,                0.11884,                   2.29,                 1.8071,                  2.151,             0.00037974,             0.00037974,             0.00037974
                     80,                 1.2345,                0.82103,                 1.2502,                0.45772,                0.35475,                 0.3071,                0.12033,                 2.2799,                 1.8507,                  2.131,             0.00036324,             0.00036324,             0.00036324
                     81,                  1.223,                0.81016,                 1.2439,                0.39864,                0.39169,                0.31587,                0.11921,                 2.3172,                 1.8259,                  2.141,             0.00034674,             0.00034674,             0.00034674
                     82,                  1.208,                0.79821,                 1.2292,                0.39219,                0.38584,                0.30695,                0.12421,                 2.2778,                 1.8123,                 2.1206,             0.00033023,             0.00033023,             0.00033023
                     83,                 1.2049,                0.78599,                 1.2262,                 0.4122,                0.37267,                0.31641,                0.12549,                 2.2826,                 1.7904,                 2.1295,             0.00031373,             0.00031373,             0.00031373
                     84,                 1.1984,                0.78554,                 1.2207,                0.45831,                0.36684,                0.31807,                0.12455,                 2.2575,                 1.7992,                  2.118,             0.00029723,             0.00029723,             0.00029723
                     85,                 1.1944,                0.77109,                 1.2227,                0.39754,                0.39889,                0.32529,                0.12758,                 2.2572,                 1.8281,                 2.1052,             0.00028072,             0.00028072,             0.00028072
                     86,                 1.1956,                0.77562,                 1.2197,                0.40466,                0.37385,                0.30061,                0.11809,                 2.3018,                 1.8516,                 2.1512,             0.00026422,             0.00026422,             0.00026422
                     87,                 1.1913,                0.76621,                 1.2186,                0.38842,                0.38013,                0.31185,                0.12404,                 2.3009,                 1.8532,                 2.1534,             0.00024772,             0.00024772,             0.00024772
                     88,                 1.1726,                0.76506,                 1.2121,                0.42464,                0.37532,                0.31284,                0.12653,                 2.2922,                   1.86,                 2.1397,             0.00023121,             0.00023121,             0.00023121
                     89,                 1.1679,                0.74687,                 1.2017,                0.42116,                0.37981,                0.31318,                0.12556,                 2.3082,                   1.87,                 2.1946,             0.00021471,             0.00021471,             0.00021471
                     90,                 1.1457,                0.66999,                 1.1964,                0.38658,                0.37297,                 0.3043,                0.12167,                  2.269,                 1.8484,                 2.1527,             0.00019821,             0.00019821,             0.00019821
                     91,                 1.1044,                0.62927,                 1.1766,                0.38765,                0.41699,                0.32427,                0.12759,                  2.266,                 1.8171,                 2.1202,              0.0001817,              0.0001817,              0.0001817
                     92,                 1.1008,                 0.6134,                 1.1646,                 0.4266,                0.36552,                0.31418,                0.12343,                 2.2638,                   1.89,                 2.1275,              0.0001652,              0.0001652,              0.0001652
                     93,                 1.0843,                0.60395,                 1.1642,                0.41624,                0.37817,                 0.3152,                0.12397,                 2.3066,                 1.9117,                  2.191,              0.0001487,              0.0001487,              0.0001487
                     94,                 1.0737,                 0.5941,                 1.1563,                0.44235,                0.37352,                0.31464,                0.12413,                 2.2923,                 1.8918,                 2.1837,             0.00013219,             0.00013219,             0.00013219
                     95,                 1.0721,                0.59323,                 1.1603,                0.45254,                0.37593,                0.31681,                0.12134,                 2.3141,                 1.8758,                 2.2002,             0.00011569,             0.00011569,             0.00011569
                     96,                 1.0379,                0.57569,                 1.1382,                0.43833,                0.37675,                0.31713,                0.12494,                 2.2912,                 1.8614,                 2.1831,             9.9187e-05,             9.9187e-05,             9.9187e-05
                     97,                 1.0434,                0.57328,                 1.1416,                0.41842,                0.39439,                0.31099,                0.12521,                 2.3049,                 1.8666,                 2.1955,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     98,                 1.0459,                0.57206,                 1.1407,                 0.4153,                0.38846,                0.31413,                0.12403,                 2.3309,                   1.91,                 2.2238,              6.618e-05,              6.618e-05,              6.618e-05
                     99,                  1.034,                 0.5638,                 1.1292,                0.41992,                0.38476,                0.31727,                0.12451,                 2.3185,                 1.9021,                 2.2079,             4.9677e-05,             4.9677e-05,             4.9677e-05
